path	git_blob	bytes	sha256
c2_nonlinear_stationary_solution_space_2026-07-20/AUDIT_REPORT.md	85b4a6a7e9b8bc753e65583f532be9d175277475	3819	3fba215cf9a7382accec44fbedf3b78b4c1f10d25ad0fcf785269f33e633c895
c2_nonlinear_stationary_solution_space_2026-07-20/SHA256SUMS.txt	2599e8834063e5523b561a36a39f9fdd9868858a	3481	feb8d68bc8d52bbe7743146b4f081fbe33b2b02f3d971fa6b7626cd2859c6a10
c2_nonlinear_stationary_solution_space_2026-07-20/STATUS_LEDGER.tsv	f85a4e4e0e337a38296d9bcf3a8fec2379e1cdf9	3938	b2fee6fa674b55f109494c9e458d13ac100a32ea6ecdfa2a7351d1daf7333faa
udt_metric_native_two_pair_selector_audit_2026-07-21/AUDIT_REPORT.md	3ab367fce2b0b3d2fc92ea420fa79609d0dfc5e1	12209	89f24a652001b5d4c0647c9ce5b6160580795b3d2c044fae538fc20596442279
udt_metric_native_two_pair_selector_audit_2026-07-21/COMPLETENESS_SCOPE.tsv	8ea1201091e5fa1562ea30175ce816cf758b2b6f	1534	c41d7d3217c9702dfbb7f787afd93df9f54edaedcb12cf7ac820487b0bdb083f
udt_metric_native_two_pair_selector_audit_2026-07-21/SHA256SUMS.txt	0c4924c7943325b98ac701f61c239214b7ad40ca	1887	d800a5c1f6ec6deaa695d00728809de4fe81129651a8d9194a814637950ccdef
udt_metric_native_two_pair_selector_audit_2026-07-21/STATUS_LEDGER.tsv	be78abd9098d3f20383972e7f0dac6e75b0a3f71	3180	222103c0d76d7e42a7e32714af26dc269788d07222e042012591d5d47ad57d74
udt_coframe_hopf_bridge_audit_2026-07-23/AUDIT_REPORT.md	226bd5d784f3179c3c1e3b0bec8ffc176d4d0a89	10797	6c0260a8539fd80f9191ed6a7948b5b84ab75d25af5af2955b7275e880f8e2a1
udt_coframe_hopf_bridge_audit_2026-07-23/MANIFEST.sha256	bc481124ad4a6c19379dc90dd7b41f7f8086f075	3252	ee35787b41fbca774031080c1c12a4c0fe01dc820abdeb444e1977d58bbb0b1b
udt_coframe_hopf_bridge_audit_2026-07-23/STATUS_LEDGER.tsv	9f4ba562bd6925c10f1a757760b97659b76a91db	2648	5fb7587d6adfd009763b99467446a880d8374ef02f238a24f239c986f9403cb4
udt_motif_hopf_correspondence_audit_2026-07-22/AUDIT_REPORT.md	613dba0e17a86a6ad88055aaf96e6da3477d50ed	16163	d67c3b812e2fe8f6d31cf4a544b47d86a2d87c4b81ca2cc7aa81ea638d86ea82
udt_motif_hopf_correspondence_audit_2026-07-22/SHA256SUMS.txt	cd3142938af7e4d4163f09f72a7de9003c09ddc3	7465	b9dca9e1baca68b82118e1a008829196d9bb834dae69cfa5d82f0ae771902164
udt_motif_hopf_correspondence_audit_2026-07-22/STATUS_LEDGER.tsv	d5d61a791407600ceb0b876bba7d2c8d09b137b4	4777	98814d40433aff33d87017237afb117c43458cb8554d3b4f25bff816ae7cb3e3
udt_finite_cell_reciprocal_survival_density_audit_2026-07-23/AUDIT_REPORT.md	ab97f46877abf7306752dc8e29846e5e608cc1dd	9994	25e6b85882d27e746826d124baf61235a22360ccc28ae4f545bd24d6da48c433
udt_finite_cell_reciprocal_survival_density_audit_2026-07-23/COMPLETENESS_SCOPE.tsv	702d6a11121f7272cae8d30bfd6c3a934e42c581	1277	fb293eba28b1fe6fdaedf9363cd3383973ada01b30337e0275209697d2447bdb
udt_finite_cell_reciprocal_survival_density_audit_2026-07-23/MANIFEST.sha256	9406bdec75ce33cb4e9998ba7c34c6e85ad13677	2313	72fc872ae3ab2eb21dd0a1a5bdeebe9d7b20db77472b33536f79c7a6d6ea9003
udt_finite_cell_reciprocal_survival_density_audit_2026-07-23/STATUS_LEDGER.tsv	96c48b614bac8b713f1f9486d72f29fac869f14c	2008	2a002f87a19fac768880409a87e541ec7c6b1b9b659622f2175deb69d057ce54
udt_native_coframe_composition_law_audit_2026-07-23/AUDIT_REPORT.md	0593ef63c4ae5e8c622147e3fd3c9ba5b6a3c3c1	12718	b6f484a77b202b695ac76306e8d0ebf66b14f73b7eb671431c4821259a719ce8
udt_native_coframe_composition_law_audit_2026-07-23/MANIFEST.sha256	3202225d180189c091f9ddf9a1e687d37084502c	3247	3b9508709ca78c214ce2d07c651ab827d3431a96aa7096347a9420ba6d29c42c
udt_native_coframe_composition_law_audit_2026-07-23/STATUS_LEDGER.tsv	bacc8005ab3b31a3d9c9cc5f5045820b77d4b0f5	2761	385f3b4b50ab9007e584bcf5e1e461e6913800e4fafc28a7a6b561aacff06a0c
