path	git_blob	bytes	sha256
reciprocal_clock_optical_scale_selector_2026-07-19/DERIVATION_REPORT.md	c2cb102e5525867e3ee8d66f37935a6ba30a74d3	9936	ffa24eddfe76eee0ff1b11f463c300f844ebccd82188d85da55c73da467375a3
reciprocal_clock_optical_scale_selector_2026-07-19/SHA256SUMS.txt	d2236ae70be15c3b3140fc0a561f435def567b2a	1288	d4ce35881bfd79952083da84bd5bd7f80b6d21b0e69d698059e1695c6f90ba6d
reciprocal_clock_optical_scale_selector_2026-07-19/STATUS_LEDGER.tsv	e0d1341e6fd815a1e8b44bc5328dfb15204c3a73	3751	21cdac1b5ab6f7e9c39f9c9fc691dc49c0f4bcf14cada55edde4962f8d530b8f
udt_angular_generator_branch_census_2026-07-23/AUDIT_REPORT.md	4866539211f63fbd7cd9248177912da10e66c7f7	11081	cb7c23006f3cc64b0496f05933ef746b5bf381c8a65c8ea20e87f1a8967a60cb
udt_angular_generator_branch_census_2026-07-23/COMPLETENESS_SCOPE.tsv	0fa536c4daee6b1f4ced900d5ef1c313b27f5465	889	99d371566210d8eda0f44da230eed972bf75dfe7aa412321d4835d652117b7e0
udt_angular_generator_branch_census_2026-07-23/MANIFEST.sha256	b82c3ecc79ca9f3466aee1cf23b44dde98b73f49	3129	8fbdc3cff3cc347a76466721311c5a4be6ad10ee2767127a4a850c06a78c7ccc
udt_angular_generator_branch_census_2026-07-23/STATUS_LEDGER.tsv	7a656f7ee224f52072517df78b1538e705311946	695	fecd8db0f6384b416a454105a9f4d221b606897d152c7140d3b940c3822a6ff4
udt_mixed_readout_anchor_soldering_audit_2026-07-20/AUDIT_REPORT.md	e1118b4cc4e4a84b0e1abbe4dfe9abb31b016b2b	4925	40c6816792602176e0fb1ec3d2732e685cfb56ae84432c9c1a17919e6ad49407
udt_mixed_readout_anchor_soldering_audit_2026-07-20/SHA256SUMS.txt	b7780e4ec4cad9d0755753f8fceaa2c120b60099	1600	6b190e97202755ce79e0b394a7fbd6a1e06d1199cecea4c193400ef9c9ec3798
udt_mixed_readout_anchor_soldering_audit_2026-07-20/STATUS_LEDGER.tsv	7b4233c2cf935a21a0b720fca6779bb3bd0a3bcc	1981	05e9f03384f32be6fea0f233a286da44b2554ebdaba53cacf8fbbb92ce74a24a
udt_relative_angular_area_shape_selector_audit_2026-07-23/AUDIT_REPORT.md	8ba544ed469db964f448a1e00cd193dc7c5a10c0	8717	ad142150e340fe43b300f9ea1ec6547232007a9bebff9e6e7bf9aa77f6a0b004
udt_relative_angular_area_shape_selector_audit_2026-07-23/COMPLETENESS_SCOPE.tsv	0915e4f389bdd15bc52e8da25952fbb3fcfa27a2	1143	dfa94731dca752c2ed27df6fce3c8dc06802832c473278cc0d3719023db484b0
udt_relative_angular_area_shape_selector_audit_2026-07-23/MANIFEST.sha256	9d35aecf27193b8cef231cce9267d3fec14599a4	2937	2c72943cfaba0df88f96182c796a51fc3653fec6cbddb7198897d104470d7db8
udt_relative_angular_area_shape_selector_audit_2026-07-23/STATUS_LEDGER.tsv	d9899fcf4fa5ae96886383d1647d16f4dda03993	574	607ac3f4c9a34dacbcaf8b26d4cb47c0a72e78119e6971ee7ba570e22cef916b
