path	sha256
UDT_RECIPROCAL_C_FOUNDING_POSTULATE_DERIVATION_RESULTS.md	b2bdf9dd427871c6e951c6b47748b7663aa4a6264fcfcbff59b51f1ea2272003
udt_g167_primary_metric_full_pair_pullback_orchestra_2026-08-18/EXACT_DERIVATION.md	e51704c01a72c546401e31f59ecf0b1881ee2c273324ccba2e4572fc7d01941d
udt_g167_primary_metric_full_pair_pullback_orchestra_2026-08-18/DERIVATION_RESULT.json	d4403de53eefb8b5000522abb527d732ff2b53143e4663c00d0ed9779ffba945
udt_g201_primary_metric_phi_jet_regime_amplitude_2026-08-21/EXACT_DERIVATION.md	8c4361c3e11c7eaece17b7da9b7c47ee372989b99f495a68a1ec87d4a8b31951
udt_g201_primary_metric_phi_jet_regime_amplitude_2026-08-21/PRODUCTION_RESULT.json	7798e9caa7b079ec8bc8f78a3f68e17718fde3caa53922732b023c7d4b885a17
udt_g201_primary_metric_phi_jet_regime_amplitude_2026-08-21/PREMISE_LEDGER.tsv	8eb57498183241408ddffaae76e12d6745bb8b5b618f6bc6e4546cf39686f9eb
udt_g257_gr_quiet_limit_embedding_audit_2026-08-25/EXACT_DERIVATION.md	3ed630c000de2849bd3e17f18650f692540a23cd656deab88611f3fa7b047457
udt_g257_gr_quiet_limit_embedding_audit_2026-08-25/DERIVATION_RESULT.json	09fed3b335e0191e20685de082e2de0eaf63effc9ff446daa4555ea0bd83c048
udt_g257_gr_quiet_limit_embedding_audit_2026-08-25/PREMISE_LEDGER.tsv	c85ba7f898126c68c5b50ccc1aa2ed887be6f708ae360e5795014b2ee464637d
udt_g259_metric_only_parent_operator_fork_classification_2026-08-25/EXACT_DERIVATION.md	b133061497de1d86ff790f9c913fa387a876b49a0ae05a2d726027104232bb16
udt_g259_metric_only_parent_operator_fork_classification_2026-08-25/DERIVATION_RESULT.json	5a095075fc037ee1498f05a6c7f96d332c74e886a1b0bcbff68453699cb26f7a
