path	sha256	role
udt_cmb_G69_profile_endpoint_source_identifiability_2026-08-11/EXTERNAL_REVIEW_ADJUDICATION_PREREGISTRATION.md	66575ffd89a555f5bbb41afa73ebf8b678d508ee1b3de35881c58cddfb9a7c68	G69_REVIEW_LAYER
udt_cmb_G69_profile_endpoint_source_identifiability_2026-08-11/EXTERNAL_REVIEW_RAW.md	9bce4184e8e25029eb37ba4a8c726964c7d435a4ad980096443d00d444e59596	G69_REVIEW_LAYER
udt_cmb_G69_profile_endpoint_source_identifiability_2026-08-11/EXTERNAL_REVIEW_TRANSCRIPT.txt	c3d8687a20680dd50f5769f682eb1cb9ee2a21bdb3b52d37b618ba1857d7ffc5	G69_REVIEW_LAYER
udt_cmb_G69_profile_endpoint_source_identifiability_2026-08-11/EXTERNAL_REVIEW_ADJUDICATION.md	a251fee36e87ce8a06b0380b380c735f29fff71e82680c17a7cd8ea3454c0c65	G69_REVIEW_LAYER
udt_cmb_G69_profile_endpoint_source_identifiability_2026-08-11/verify_postreview.py	46da8d9cb2d1933a795df681598c81cb4b90e0c704dd05e3758bea61ecd7bd04	G69_REVIEW_LAYER
udt_cmb_G69_profile_endpoint_source_identifiability_2026-08-11/POSTREVIEW_VERIFICATION_RESULT.json	ee09e5c705526d6e7114073f1b5353afcef8150845790b80d7e41f42028236ac	G69_REVIEW_LAYER
udt_cmb_G69_profile_endpoint_source_identifiability_2026-08-11/run_postreview_repository_gates.py	fcc0669045080436056c7ea4e4038ae17799099745994c559103594dd92dea98	G69_REVIEW_LAYER
udt_cmb_G69_profile_endpoint_source_identifiability_2026-08-11/POSTREVIEW_REPOSITORY_GATES.json	bd54220d7a7c9c1c69a906846b52f2c8127665cfdecd9d9b85a414bc32468a9b	G69_REVIEW_LAYER
udt_cmb_G69_profile_endpoint_source_identifiability_2026-08-11/build_postreview_manifest.py	48c30541ef8a2a2b217ef372795058ec26e0d5ac5a15148c9c3fad9438d2397c	G69_REVIEW_LAYER
LIVE.md	b113234124418385d101c0230ea95651a203ac35153fdbd05264bacf391f1bec	CURRENT_NAVIGATION
HANDOFF.md	7997ffe1b3a83b10b057130838637b5dd7876a7d7b78b0c5bf70a02bfa67ebb8	CURRENT_NAVIGATION
README.md	d9047c7547a7d1a856ec62e8dd7bc87bc7c44e1addd02fa5e4d28b16e78d7f95	CURRENT_NAVIGATION
INDEX.md	53d1a02a29a442b132f66eddebc0fc7ae8bde01a1e3683cbbd302ce243fee810	CURRENT_NAVIGATION
CURRENT_RESEARCH_PROGRAM.md	7ed98f8452f6bdb3789b5dd195c63e5f7223fcf2c65f47a350dc86ee88905a52	CURRENT_NAVIGATION
CURRENT_SCIENTIFIC_PREMISES.md	119b347d2f0a6a241d02ed26e7eef9b6f49e1fd282b0a5b341983221cb38e3ba	CURRENT_NAVIGATION
MEMORY.md	b97cb0563b3e1206dab4c92fc366290a0ea001067f94c4c60419f808ea1c1356	CURRENT_NAVIGATION
INFLIGHT_STATE.md	500e57a93487d52d01624e48e3675b330f198b78c1dc110c4b80a94a9ff05b8f	CURRENT_NAVIGATION
research/README.md	86a9b35222235a96ba9e028c11c364a609d81e9fcfcddcfefa47de0e605bfc47	CURRENT_NAVIGATION
research/_registry/README.md	fbba1215eefdcd0ef2237707fadb4c483606b655e75189ba3c66ff98a3fd6daa	CURRENT_NAVIGATION
